envoy-1  | [2026-08-11 11:14:49.470][7][info][main] [external/envoy/source/server/server.cc:413] initializing epoch 0 (base id=0, hot restart version=11.104)
envoy-1  | [2026-08-11 11:14:50.640][155][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 72 now active
envoy-1  | [2026-08-11 11:14:50.645][156][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 73 now active
envoy-1  | [2026-08-11 11:14:50.648][149][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 74 now active
envoy-1  | [2026-08-11 11:14:50.651][154][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 75 now active
envoy-1  | [2026-08-11 11:14:50.653][158][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 76 now active
envoy-1  | [2026-08-11 11:14:50.655][153][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.656][153][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.656][153][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.656][111][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.656][61][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.657][139][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 77 now active
envoy-1  | [2026-08-11 11:14:50.657][111][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.657][111][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.657][61][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.657][61][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.659][122][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.659][147][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 78 now active
envoy-1  | [2026-08-11 11:14:50.660][122][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.660][122][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.662][115][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 79 now active
envoy-1  | [2026-08-11 11:14:50.662][159][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.663][159][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.663][159][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.664][75][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.664][163][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.664][114][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 80 now active
envoy-1  | [2026-08-11 11:14:50.664][163][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.665][163][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.665][75][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.665][75][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.666][63][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.667][63][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.667][63][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.667][171][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 81 now active
envoy-1  | [2026-08-11 11:14:50.668][155][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.669][155][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.669][155][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.669][168][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 82 now active
envoy-1  | [2026-08-11 11:14:50.680][149][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.680][156][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.680][149][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.680][149][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.681][156][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.681][156][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.682][154][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.682][154][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.682][154][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.687][158][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.688][158][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.688][158][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.688][115][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.688][115][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.688][115][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.691][171][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.692][171][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.692][171][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.693][168][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.693][168][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.693][168][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.697][139][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.698][114][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.698][139][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.698][139][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.698][147][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.699][147][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.699][147][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.699][114][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.699][114][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.699][7][warning][main] [external/envoy/source/server/server.cc:814] there is no configured limit to the number of allowed active connections. Set a limit via the runtime key overload.global_downstream_max_connections
envoy-1  | [2026-08-11 11:14:50.714][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] Failed to get VM memory: error status returned by host: not found
envoy-1  | [2026-08-11 11:14:50.714][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] [onHttpRequestHeader] provider=gemini
envoy-1  | [2026-08-11 11:14:50.715][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] Use apiToken <redacted-test-token> to send request
envoy-1  | [2026-08-11 11:14:50.715][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] SetRequestBodyBufferLimit: 104857600
envoy-1  | [2026-08-11 11:14:50.715][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] [onHttpRequestBody] provider=gemini
envoy-1  | [2026-08-11 11:14:50.715][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] [onHttpRequestBody] newBody={
envoy-1  |   "model": "gpt-4",
envoy-1  |   "messages": [
envoy-1  |     {
envoy-1  |       "role": "user",
envoy-1  |       "content": "Look up item 42"
envoy-1  |     }
envoy-1  |   ],
envoy-1  |   "stream": false,
envoy-1  |   "tools": [
envoy-1  |     {
envoy-1  |       "type": "function",
envoy-1  |       "function": {
envoy-1  |         "name": "lookup",
envoy-1  |         "description": "Look up an item",
envoy-1  |         "parameters": {
envoy-1  |           "type": "object",
envoy-1  |           "properties": {
envoy-1  |             "id": {
envoy-1  |               "type": "integer"
envoy-1  |             }
envoy-1  |           },
envoy-1  |           "required": [
envoy-1  |             "id"
envoy-1  |           ]
envoy-1  |         }
envoy-1  |       }
envoy-1  |     }
envoy-1  |   ]
envoy-1  | }
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.720][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] model [gpt-4] is mapped to [gemini-pro] via wildcard
envoy-1  | [2026-08-11 11:14:50.723][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] request body: {"contents":[{"role":"user","parts":[{"text":"Look up item 42"}]}],"generationConfig":{},"tools":[{"function_declarations":[{"description":"Look up an item","name":"lookup","parameters":{"properties":{"id":{"type":"integer"}},"required":["id"],"type":"object"}}]}]}
envoy-1  | [2026-08-11 11:14:50.723][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] request body: {"contents":[{"role":"user","parts":[{"text":"Look up item 42"}]}],"generationConfig":{},"tools":[{"function_declarations":[{"description":"Look up an item","name":"lookup","parameters":{"properties":{"id":{"type":"integer"}},"required":["id"],"type":"object"}}]}]}
envoy-1  | [2026-08-11 11:14:50.725][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] [onHttpResponseHeaders] provider=gemini
envoy-1  | [2026-08-11 11:14:50.726][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] SetResponseBodyBufferLimit: 104857600
envoy-1  | [2026-08-11 11:14:50.726][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] [onHttpResponseBody] provider=gemini
envoy-1  | [2026-08-11 11:14:50.726][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] chat completion response body:{"candidates":[{"content":{"role":"model","parts":[{"text":"Let me check. "},{"functionCall":{"name":"lookup","args":{"id":42}}},{"text":"One moment."}]},"finishReason":"STOP","index":0}],"usageMetadata":{"promptTokenCount":10,"candidatesTokenCount":5,"totalTokenCount":15}}
envoy-1  | [2026-08-11 11:14:50.729][85][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-1] response body: {"id":"chatcmpl-9dcd05dc-4fb3-45c8-be4b-215d5b6245aa","choices":[{"index":0,"message":{"role":"assistant","content":"Let me check. One moment.","tool_calls":[{"index":0,"id":"call_a1e59be8-8a2b-4c47-8c8e-0fde01be8f97","type":"function","function":{"name":"lookup","arguments":"{\"id\":42}"}}]},"finish_reason":"tool_calls","logprobs":null}],"created":1786446890,"model":"gemini-pro","object":"chat.completion","usage":{"prompt_tokens":10,"completion_tokens":5,"total_tokens":15}}
envoy-1  | RID=pr4288-r2-fixed-1 ITER=1 METHOD=POST PATH=/v1beta/models/gemini-pro:generateContent CODE=200 FLAGS=- UPSTREAM=192.168.112.2:8080 RECEIVED=504 SENT=479 DURATION_MS=15
envoy-1  | [2026-08-11 11:14:50.778][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] Failed to get VM memory: error status returned by host: not found
envoy-1  | [2026-08-11 11:14:50.778][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] [onHttpRequestHeader] provider=gemini
envoy-1  | [2026-08-11 11:14:50.778][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] Use apiToken <redacted-test-token> to send request
envoy-1  | [2026-08-11 11:14:50.778][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] SetRequestBodyBufferLimit: 104857600
envoy-1  | [2026-08-11 11:14:50.778][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] [onHttpRequestBody] provider=gemini
envoy-1  | [2026-08-11 11:14:50.778][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] [onHttpRequestBody] newBody={
envoy-1  |   "model": "gpt-4",
envoy-1  |   "messages": [
envoy-1  |     {
envoy-1  |       "role": "user",
envoy-1  |       "content": "Look up item 42"
envoy-1  |     }
envoy-1  |   ],
envoy-1  |   "stream": false,
envoy-1  |   "tools": [
envoy-1  |     {
envoy-1  |       "type": "function",
envoy-1  |       "function": {
envoy-1  |         "name": "lookup",
envoy-1  |         "description": "Look up an item",
envoy-1  |         "parameters": {
envoy-1  |           "type": "object",
envoy-1  |           "properties": {
envoy-1  |             "id": {
envoy-1  |               "type": "integer"
envoy-1  |             }
envoy-1  |           },
envoy-1  |           "required": [
envoy-1  |             "id"
envoy-1  |           ]
envoy-1  |         }
envoy-1  |       }
envoy-1  |     }
envoy-1  |   ]
envoy-1  | }
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.780][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] model [gpt-4] is mapped to [gemini-pro] via wildcard
envoy-1  | [2026-08-11 11:14:50.782][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] request body: {"contents":[{"role":"user","parts":[{"text":"Look up item 42"}]}],"generationConfig":{},"tools":[{"function_declarations":[{"description":"Look up an item","name":"lookup","parameters":{"properties":{"id":{"type":"integer"}},"required":["id"],"type":"object"}}]}]}
envoy-1  | [2026-08-11 11:14:50.782][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] request body: {"contents":[{"role":"user","parts":[{"text":"Look up item 42"}]}],"generationConfig":{},"tools":[{"function_declarations":[{"description":"Look up an item","name":"lookup","parameters":{"properties":{"id":{"type":"integer"}},"required":["id"],"type":"object"}}]}]}
envoy-1  | [2026-08-11 11:14:50.782][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] [onHttpResponseHeaders] provider=gemini
envoy-1  | [2026-08-11 11:14:50.782][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] SetResponseBodyBufferLimit: 104857600
envoy-1  | [2026-08-11 11:14:50.783][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] [onHttpResponseBody] provider=gemini
envoy-1  | [2026-08-11 11:14:50.783][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [pr4288-r2-fixed-2] chat completion response body:{"candidates":[{"content":{"role":"model","parts":[{"text":"Let me check. "},{"functionCall":{"name":"lookup","args":{"id":42}}},{"text":"One moment."}]},"finishReason":"STOP","index":0}],"usageMetadata":{"promptTokenCount":10,"candidatesTokenCount":5,"totalTokenCount":15}}
